Cancer Type,Pathway,F-statistic,p-value,Higher in
Hodgkin Lymphoma,NOTCH4 Intracellular Domain Regulates Transcription R-HSA-9013695,15.727235186621176,0.0018737696501843956,Other Types
Hodgkin Lymphoma,trans-Golgi Network Vesicle Budding R-HSA-199992,5.789399699220805,0.03314675719888994,Other Types
Hodgkin Lymphoma,Autophagy R-HSA-9612973,5.099808411027918,0.04334552928882517,Hodgkin Lymphoma
Hodgkin Lymphoma,RNA Pol II CTD Phosphorylation And Interaction With CE R-HSA-77075,19.426009950242715,0.0008540960545497221,Other Types
Hodgkin Lymphoma,Loss Of Nlp From Mitotic Centrosomes R-HSA-380259,9.06825325952683,0.010835630317518313,Hodgkin Lymphoma
Hodgkin Lymphoma,Signaling By FGFR3 R-HSA-5654741,5.844518863287609,0.0324626878186406,Hodgkin Lymphoma
Hodgkin Lymphoma,Signaling By FGFR4 R-HSA-5654743,5.844518863287609,0.0324626878186406,Hodgkin Lymphoma
Hodgkin Lymphoma,SARS-CoV-2 Infection R-HSA-9694516,5.368645718358035,0.03897622841383681,Hodgkin Lymphoma
Hodgkin Lymphoma,RHOC GTPase Cycle R-HSA-9013106,19.99026272644804,0.0007642617072885368,Other Types
Hodgkin Lymphoma,PKMTs Methylate Histone Lysines R-HSA-3214841,5.42697879425459,0.03809890979940844,Other Types
Hodgkin Lymphoma,HIV Transcription Initiation R-HSA-167161,10.894505814480361,0.006332737205507983,Other Types
Hodgkin Lymphoma,Abortive Elongation Of HIV-1 Transcript In Absence Of Tat R-HSA-167242,5.35556390886372,0.03917627737000724,Other Types
Hodgkin Lymphoma,Diseases Associated With Glycosylation Precursor Biosynthesis R-HSA-5609975,5.06154712439757,0.04401398636781999,Other Types
Hodgkin Lymphoma,Clathrin-mediated Endocytosis R-HSA-8856828,7.460611354662419,0.018218801285206265,Other Types
Hodgkin Lymphoma,mRNA 3-End Processing R-HSA-72187,7.052765050321234,0.02095707129580412,Other Types
Hodgkin Lymphoma,mRNA Decay By 3 To 5 Exoribonuclease R-HSA-429958,8.054819313463799,0.014949295315609575,Hodgkin Lymphoma
Hodgkin Lymphoma,Golgi Associated Vesicle Biogenesis R-HSA-432722,5.654860145000558,0.03488995938623007,Other Types
Hodgkin Lymphoma,Formation Of Tubulin Folding Intermediates By CCT/TriC R-HSA-389960,7.304206364290704,0.019215664507725834,Hodgkin Lymphoma
Hodgkin Lymphoma,Interleukin-7 Signaling R-HSA-1266695,10.114877377540845,0.007915470503519166,Other Types
Hodgkin Lymphoma,Golgi Cisternae Pericentriolar Stack Reorganization R-HSA-162658,4.787077002234845,0.04918924319218649,Other Types
Hodgkin Lymphoma,RHOB GTPase Cycle R-HSA-9013026,15.882202183476444,0.0018091058191118364,Other Types
Hodgkin Lymphoma,Anchoring Of Basal Body To Plasma Membrane R-HSA-5620912,10.061823677655882,0.008039151204475367,Hodgkin Lymphoma
Hodgkin Lymphoma,PI-3K cascade:FGFR1 R-HSA-5654689,5.563383248975103,0.03613779421421119,Hodgkin Lymphoma
Hodgkin Lymphoma,Downregulation Of ERBB2:ERBB3 Signaling R-HSA-1358803,9.860484660368815,0.008529682597453049,Other Types
Hodgkin Lymphoma,RNA Polymerase II Transcription Termination R-HSA-73856,6.420783006143764,0.026229474043439983,Other Types
Hodgkin Lymphoma,tRNA Processing In Nucleus R-HSA-6784531,17.527864223750406,0.0012615410108133085,Hodgkin Lymphoma
Hodgkin Lymphoma,RUNX1 Regulates Genes Involved In Megakaryocyte Differentiation And Platelet Function R-HSA-8936459,4.985764973597784,0.04537478154729492,Other Types
Hodgkin Lymphoma,E2F Mediated Regulation Of DNA Replication R-HSA-113510,6.148216617882497,0.02898145394407757,Hodgkin Lymphoma
Hodgkin Lymphoma,PTK6 Regulates Cell Cycle R-HSA-8849470,48.622308124222236,1.4897609342339795e-05,Hodgkin Lymphoma
Hodgkin Lymphoma,Macroautophagy R-HSA-1632852,4.757201997422953,0.049795535114910625,Hodgkin Lymphoma
Hodgkin Lymphoma,SUMOylation Of DNA Damage Response And Repair Proteins R-HSA-3108214,5.592170779374099,0.03573944622745517,Hodgkin Lymphoma
Hodgkin Lymphoma,Signaling By NOTCH2 R-HSA-1980145,6.347294640001741,0.02693966780646881,Other Types
Hodgkin Lymphoma,RNA Polymerase II Pre-transcription Events R-HSA-674695,8.934893610424725,0.011292538229551022,Other Types
Hodgkin Lymphoma,G1/S-Specific Transcription R-HSA-69205,16.13463391115421,0.001709281476517421,Other Types
Hodgkin Lymphoma,Gap-filling DNA Repair Synthesis And Ligation In TC-NER R-HSA-6782210,16.778822584677506,0.0014824167959592081,Other Types
Hodgkin Lymphoma,Signaling By Hippo R-HSA-2028269,8.13339665541182,0.014570995557130328,Other Types
Hodgkin Lymphoma,Formation Of Early Elongation Complex R-HSA-113418,5.233949088740174,0.041096007133590524,Other Types
Hodgkin Lymphoma,NoRC Negatively Regulates rRNA Expression R-HSA-427413,8.352245938169176,0.01357549248107823,Other Types
Hodgkin Lymphoma,Formation Of RNA Pol II Elongation Complex R-HSA-112382,12.628219230039761,0.003970128616347348,Other Types
Hodgkin Lymphoma,Transcription Of E2F Targets Under Negative Control By P107 (RBL1) And P130 (RBL2) In Complex With HDAC1 R-HSA-1362300,5.9677432981089416,0.030993256874662825,Other Types
Hodgkin Lymphoma,Negative Epigenetic Regulation Of rRNA Expression R-HSA-5250941,7.528060039516103,0.01780787102426462,Other Types
Hodgkin Lymphoma,Inhibition Of DNA Recombination At Telomere R-HSA-9670095,9.088117580709737,0.010769452854908192,Other Types
Hodgkin Lymphoma,Glycosaminoglycan Metabolism R-HSA-1630316,6.842341808130214,0.02255955607100404,Hodgkin Lymphoma
Hodgkin Lymphoma,Intrinsic Pathway For Apoptosis R-HSA-109606,17.567639869677112,0.00125093259888964,Other Types
Hodgkin Lymphoma,Regulation Of Lipid Metabolism By PPARalpha R-HSA-400206,10.200494774785257,0.007720564727038071,Other Types
Hodgkin Lymphoma,Impaired BRCA2 Binding To PALB2 R-HSA-9709603,6.405616507298283,0.026374204317954793,Hodgkin Lymphoma
Hodgkin Lymphoma,Dual Incision In TC-NER R-HSA-6782135,16.380448307379716,0.0016182183471498484,Other Types
Hodgkin Lymphoma,Ribosomal Scanning And Start Codon Recognition R-HSA-72702,6.012948516809095,0.03047414004647412,Other Types
Hodgkin Lymphoma,PPARA Activates Gene Expression R-HSA-1989781,9.758931557909307,0.008790428869471425,Other Types
Hodgkin Lymphoma,GTP Hydrolysis And Joining Of 60S Ribosomal Subunit R-HSA-72706,5.660865922875294,0.03480984767185518,Other Types
Hodgkin Lymphoma,NOTCH3 Intracellular Domain Regulates Transcription R-HSA-9013508,20.279660344422627,0.0007224974969087816,Other Types
Hodgkin Lymphoma,SUMOylation Of Intracellular Receptors R-HSA-4090294,8.270184523302861,0.013939067886608996,Other Types
Hodgkin Lymphoma,Nephrin Family Interactions R-HSA-373753,8.723532248087327,0.012064096892277245,Other Types
Hodgkin Lymphoma,Downstream Signaling Of Activated FGFR1 R-HSA-5654687,11.637888389639787,0.005159550911875895,Hodgkin Lymphoma
Hodgkin Lymphoma,Processing Of DNA Double-Strand Break Ends R-HSA-5693607,4.765552701666107,0.049625164440507616,Hodgkin Lymphoma
Hodgkin Lymphoma,DEx/H-box Helicases Activate Type I IFN And Inflammatory Cytokines Production R-HSA-3134963,5.473217509544762,0.03742020959414584,Other Types
Hodgkin Lymphoma,Defective HDR Thru Homologous Recombination (HRR) Due To BRCA1 Loss-Of-Function R-HSA-9701192,6.1910249082324365,0.028527294067021668,Hodgkin Lymphoma
Hodgkin Lymphoma,Resolution Of D-loop Structures Thru Synthesis-Dependent Strand Annealing (SDSA) R-HSA-5693554,6.1910249082324365,0.028527294067021668,Hodgkin Lymphoma
Hodgkin Lymphoma,Adherens Junctions Interactions R-HSA-418990,6.500319276213035,0.02548574361696683,Hodgkin Lymphoma
Hodgkin Lymphoma,Transcription-Coupled Nucleotide Excision Repair (TC-NER) R-HSA-6781827,10.867474699118329,0.006380987043583522,Other Types
Hodgkin Lymphoma,Metabolism Of Carbohydrates R-HSA-71387,6.453684209318196,0.02591873580329306,Hodgkin Lymphoma
Hodgkin Lymphoma,tRNA Processing R-HSA-72306,13.015490390213515,0.0035947664257891046,Hodgkin Lymphoma
Hodgkin Lymphoma,Nucleotide Excision Repair R-HSA-5696398,10.152255191528564,0.007829677306031294,Other Types
Hodgkin Lymphoma,Transcriptional Regulation Of White Adipocyte Differentiation R-HSA-381340,8.848458614738824,0.011600816783071576,Other Types
Hodgkin Lymphoma,Potential Therapeutics For SARS R-HSA-9679191,5.25791384893239,0.04070897056520772,Other Types
Hodgkin Lymphoma,MicroRNA (miRNA) Biogenesis R-HSA-203927,7.845624907121952,0.01601439377081492,Other Types
Hodgkin Lymphoma,rRNA Modification In Nucleus And Cytosol R-HSA-6790901,7.285061305890875,0.019342071019769987,Hodgkin Lymphoma
Hodgkin Lymphoma,Transcription Of HIV Genome R-HSA-167172,15.612575915575903,0.001923359898063058,Other Types
Hodgkin Lymphoma,Iron Uptake And Transport R-HSA-917937,16.078834178809515,0.001730780368266181,Other Types
Hodgkin Lymphoma,"TICAM1, RIP1-mediated IKK Complex Recruitment R-HSA-168927",5.295185815056807,0.04011564372550317,Hodgkin Lymphoma
Hodgkin Lymphoma,DNA Strand Elongation R-HSA-69190,5.655157325573761,0.03488599009525024,Other Types
Hodgkin Lymphoma,SUMOylation Of Transcription Cofactors R-HSA-3899300,7.914608520930993,0.015653547220199196,Other Types
Hodgkin Lymphoma,Cytosolic Iron-Sulfur Cluster Assembly R-HSA-2564830,9.786221297518583,0.008719449252219576,Hodgkin Lymphoma
Hodgkin Lymphoma,EPH-ephrin Mediated Repulsion Of Cells R-HSA-3928665,14.328261837977276,0.002598533887817264,Other Types
Hodgkin Lymphoma,Late SARS-CoV-2 Infection Events R-HSA-9772573,13.501494284085002,0.0031810307600860024,Hodgkin Lymphoma
Hodgkin Lymphoma,Epigenetic Regulation Of Gene Expression R-HSA-212165,5.398533494599645,0.038523741488135116,Other Types
Hodgkin Lymphoma,Inositol Phosphate Metabolism R-HSA-1483249,9.264529901551116,0.010202167352929215,Other Types
Hodgkin Lymphoma,SUMOylation Of Transcription Factors R-HSA-3232118,15.05637368675537,0.0021868711500203663,Other Types
Hodgkin Lymphoma,Class I Peroxisomal Membrane Protein Import R-HSA-9603798,10.24315564133698,0.007625558427940808,Other Types
Hodgkin Lymphoma,Meiosis R-HSA-1500620,7.481597181421892,0.018089754515837577,Hodgkin Lymphoma
Hodgkin Lymphoma,Reproduction R-HSA-1474165,7.481597759866975,0.01808975097377654,Hodgkin Lymphoma
Hodgkin Lymphoma,RHOBTB1 GTPase Cycle R-HSA-9013422,6.530647356676315,0.02520876383587447,Other Types
Hodgkin Lymphoma,HIV Elongation Arrest And Recovery R-HSA-167287,13.659453161243524,0.003058773274261935,Other Types
Hodgkin Lymphoma,Pausing And Recovery Of Tat-mediated HIV Elongation R-HSA-167238,13.592602229175974,0.003109830007738115,Other Types
Hodgkin Lymphoma,Formation Of HIV Elongation Complex In Absence Of HIV Tat R-HSA-167152,12.665802513847176,0.0039317502430071235,Other Types
Hodgkin Lymphoma,Formation Of HIV-1 Elongation Complex Containing HIV-1 Tat R-HSA-167200,12.544020625255047,0.00405771536161776,Other Types
Hodgkin Lymphoma,Major Pathway Of rRNA Processing In Nucleolus And Cytosol R-HSA-6791226,4.935914490457933,0.04629745326984217,Hodgkin Lymphoma
Hodgkin Lymphoma,Telomere Maintenance R-HSA-157579,5.532961536107694,0.03656452730094752,Other Types
Hodgkin Lymphoma,B-WICH Complex Positively Regulates rRNA Expression R-HSA-5250924,7.467472885027831,0.018176488644933226,Other Types
Hodgkin Lymphoma,Aggrephagy R-HSA-9646399,12.257954859621146,0.004372708164369619,Hodgkin Lymphoma
Hodgkin Lymphoma,Gap-filling DNA Repair Synthesis And Ligation In GG-NER R-HSA-5696397,6.666327822042049,0.024012542307946135,Other Types
Hodgkin Lymphoma,Regulation Of Gene Expression In Late Stage (Branching Morphogenesis) Pancreatic Bud Precursor Cells R-HSA-210744,16.77238042304253,0.0014845040951471365,Other Types
Hodgkin Lymphoma,Transcriptional Activity Of SMAD2/SMAD3:SMAD4 Heterotrimer R-HSA-2173793,7.037204228952675,0.02107085237156696,Other Types
Hodgkin Lymphoma,Nuclear Events Stimulated By ALK Signaling In Cancer R-HSA-9725371,7.4419821019842995,0.018334270389226734,Other Types
Hodgkin Lymphoma,NOTCH1 Intracellular Domain Regulates Transcription R-HSA-2122947,7.245803717949857,0.01960436421134966,Other Types
Hodgkin Lymphoma,HDACs Deacetylate Histones R-HSA-3214815,10.430208448472923,0.007224888055545989,Other Types
Hodgkin Lymphoma,E2F-enabled Inhibition Of Pre-Replication Complex Formation R-HSA-113507,5.079598339837421,0.0436970896855735,Hodgkin Lymphoma
Hodgkin Lymphoma,Pre-NOTCH Transcription And Translation R-HSA-1912408,5.533201855547572,0.03656113278818952,Other Types
Hodgkin Lymphoma,Regulation Of Beta-Cell Development R-HSA-186712,20.379654550907787,0.0007086916216519888,Other Types
Hodgkin Lymphoma,IKK Complex Recruitment Mediated By RIP1 R-HSA-937041,5.272739746582454,0.04047171090482259,Hodgkin Lymphoma
Hodgkin Lymphoma,RND3 GTPase Cycle R-HSA-9696264,4.942493857273548,0.04617439747766273,Other Types
Hodgkin Lymphoma,Regulation Of Gene Expression In Beta Cells R-HSA-210745,22.29250764919815,0.0004957066930093737,Other Types
Hodgkin Lymphoma,Activation Of HOX Genes During Differentiation R-HSA-5619507,10.214757254292714,0.007688647876798853,Other Types
Hodgkin Lymphoma,Chromosome Maintenance R-HSA-73886,5.421046664398249,0.0381870426959044,Other Types
Hodgkin Lymphoma,Dual Incision In GG-NER R-HSA-5696400,14.097815471864644,0.0027472995729198577,Other Types
Hodgkin Lymphoma,Positive Epigenetic Regulation Of rRNA Expression R-HSA-5250913,8.566455376002615,0.012677938805247691,Other Types
Hodgkin Lymphoma,TBC/RABGAPs R-HSA-8854214,13.606784343900527,0.0030989155644731686,Other Types
Hodgkin Lymphoma,RND1 GTPase Cycle R-HSA-9696273,8.86690650796048,0.011534196099001501,Other Types
Hodgkin Lymphoma,Cargo Recognition For Clathrin-Mediated Endocytosis R-HSA-8856825,6.427397664719812,0.026166647497920636,Other Types
Hodgkin Lymphoma,SARS-CoV-2 Modulates Host Translation Machinery R-HSA-9754678,9.054346254700603,0.010882246428793515,Hodgkin Lymphoma
Hodgkin Lymphoma,RNA Polymerase I Promoter Clearance R-HSA-73854,8.204994979368784,0.014236104164342206,Other Types
Hodgkin Lymphoma,Activation Of Gene Expression By SREBF (SREBP) R-HSA-2426168,5.859564180047654,0.03227889519242376,Other Types
Hodgkin Lymphoma,RNA Polymerase I Transcription R-HSA-73864,8.204994979368784,0.014236104164342206,Other Types
Hodgkin Lymphoma,Signaling By NOTCH3 R-HSA-9012852,9.439060237435694,0.009675262444763369,Other Types
Leiomyosarcoma,Citric Acid (TCA) Cycle And Respiratory Electron Transport R-HSA-1428517,4.239708193934956,0.04963628200660947,Leiomyosarcoma
Leiomyosarcoma,Complex I Biogenesis R-HSA-6799198,4.3007235237486805,0.04813865336300078,Leiomyosarcoma
Leiomyosarcoma,Translation R-HSA-72766,4.57652724746983,0.04197136789724293,Leiomyosarcoma
Leiomyosarcoma,tRNA Aminoacylation R-HSA-379724,10.488181494480406,0.00327388851994876,Leiomyosarcoma
Leiomyosarcoma,Mitochondrial tRNA Aminoacylation R-HSA-379726,6.399239441531346,0.017816820027729743,Leiomyosarcoma
Leiomyosarcoma,Cytoprotection By HMOX1 R-HSA-9707564,9.968489084794221,0.004004199760503323,Leiomyosarcoma
Leiomyosarcoma,Transcriptional Activation Of Mitochondrial Biogenesis R-HSA-2151201,4.6275495346042845,0.04093013851238011,Leiomyosarcoma
Leiomyosarcoma,"Platelet Activation, Signaling And Aggregation R-HSA-76002",8.150393692421243,0.00834589804290911,Other Types
Leiomyosarcoma,EPH-Ephrin Signaling R-HSA-2682334,4.232579646608571,0.04981463686611555,Other Types
Leiomyosarcoma,Mitochondrial Translation R-HSA-5368287,4.596403775418306,0.041562263817831326,Leiomyosarcoma
Leiomyosarcoma,Death Receptor Signaling R-HSA-73887,6.0948046905150495,0.0204494122610203,Other Types
Leiomyosarcoma,Platelet Aggregation (Plug Formation) R-HSA-76009,7.281998366267142,0.012072377409351498,Other Types
Leiomyosarcoma,Integrin Signaling R-HSA-354192,7.281998366267142,0.012072377409351498,Other Types
Leiomyosarcoma,EPHB-mediated Forward Signaling R-HSA-3928662,16.6215922974616,0.000382396583222226,Other Types
Leiomyosarcoma,Downstream Signal Transduction R-HSA-186763,4.281612730557519,0.048602209575469846,Other Types
Leiomyosarcoma,Mitochondrial Translation Termination R-HSA-5419276,8.545915428088675,0.007083524621350101,Leiomyosarcoma
Leiomyosarcoma,RHO GTPase Effectors R-HSA-195258,4.404276239359011,0.045711423315655766,Other Types
Leiomyosarcoma,Mitochondrial Translation Initiation R-HSA-5368286,7.667370619861372,0.010231871490199905,Leiomyosarcoma
Leiomyosarcoma,Metabolism Of Vitamins And Cofactors R-HSA-196854,9.751687431883465,0.004359759674635448,Leiomyosarcoma
Leiomyosarcoma,p130Cas Linkage To MAPK Signaling For Integrins R-HSA-372708,8.390866672680165,0.007551643227464654,Other Types
Leiomyosarcoma,Smooth Muscle Contraction R-HSA-445355,4.442333539632388,0.04485406406782591,Other Types
Leiomyosarcoma,Glyoxylate Metabolism And Glycine Degradation R-HSA-389661,8.358373995769034,0.007653965644410116,Leiomyosarcoma
Leiomyosarcoma,Metabolism R-HSA-1430728,22.74380421656682,6.183097807359379e-05,Leiomyosarcoma
Leiomyosarcoma,rRNA Modification In Mitochondrion R-HSA-6793080,5.12450276502259,0.0321656154775087,Leiomyosarcoma
Leiomyosarcoma,Prolonged ERK Activation Events R-HSA-169893,7.883431290047722,0.009336132198603223,Other Types
Leiomyosarcoma,Post-translational Modification: Synthesis Of GPI-anchored Proteins R-HSA-163125,5.2256863887156655,0.030649684438226136,Other Types
Leiomyosarcoma,Citric Acid Cycle (TCA Cycle) R-HSA-71403,8.069605862908553,0.008632866860682369,Leiomyosarcoma
Leiomyosarcoma,EGR2 And SOX10-mediated Initiation Of Schwann Cell Myelination R-HSA-9619665,4.473196524824411,0.04417198095631879,Other Types
Leiomyosarcoma,mTORC1-mediated Signaling R-HSA-166208,5.354057330575776,0.028839343480838466,Other Types
Leiomyosarcoma,YAP1- And WWTR1 (TAZ)-stimulated Gene Expression R-HSA-2032785,6.3990514312669315,0.017818325916710617,Other Types
Leiomyosarcoma,MET Receptor Recycling R-HSA-8875656,6.533784791932844,0.016774224804731442,Other Types
Leiomyosarcoma,Gene And Protein Expression By JAK-STAT Signaling After Interleukin-12 Stimulation R-HSA-8950505,4.748672907277873,0.038571852997560926,Other Types
Leiomyosarcoma,Signaling By ERBB2 R-HSA-1227986,6.622223213272509,0.01612555094910724,Other Types
Leiomyosarcoma,Interleukin-12 Signaling R-HSA-9020591,5.3658551450894,0.028679008403171967,Other Types
Leiomyosarcoma,MET Activates PTK2 Signaling R-HSA-8874081,5.911829784364782,0.02223635147603133,Other Types
Leiomyosarcoma,Cilium Assembly R-HSA-5617833,5.656516323075486,0.025024543576666825,Other Types
Leiomyosarcoma,Platelet Degranulation R-HSA-114608,4.623373943878814,0.04101425868522568,Other Types
Leiomyosarcoma,SRP-dependent Cotranslational Protein Targeting To Membrane R-HSA-1799339,5.915317291727537,0.022200723005867014,Other Types
Leiomyosarcoma,Interconversion Of Nucleotide Di- And Triphosphates R-HSA-499943,8.501223307643027,0.007215120332479362,Leiomyosarcoma
Leiomyosarcoma,TNF Signaling R-HSA-75893,4.5176725968316225,0.04320935360268033,Other Types
Leiomyosarcoma,Apoptotic Factor-Mediated Response R-HSA-111471,5.9600358652371925,0.02174941759140193,Leiomyosarcoma
Leiomyosarcoma,VxPx Cargo-Targeting To Cilium R-HSA-5620916,4.836506314604855,0.03695648210353072,Other Types
Leiomyosarcoma,Signal Amplification R-HSA-392518,6.789903086726544,0.014970040841276157,Other Types
Leiomyosarcoma,Cyclin A/B1/B2 Associated Events During G2/M Transition R-HSA-69273,4.312265469975997,0.04786109052310487,Other Types
Leiomyosarcoma,Vitamin B5 (Pantothenate) Metabolism R-HSA-199220,6.528576737844946,0.016813309567846088,Leiomyosarcoma
Leiomyosarcoma,Diseases Associated With N-glycosylation Of Proteins R-HSA-3781860,5.916279019694719,0.022190909055059427,Other Types
Leiomyosarcoma,Inhibition Of Replication Initiation Of Damaged DNA By RB1/E2F1 R-HSA-113501,5.040569764934958,0.033486413008246355,Other Types
Leiomyosarcoma,RNA Polymerase III Chain Elongation R-HSA-73780,5.668639794607204,0.024883737509459755,Other Types
Leiomyosarcoma,PINK1-PRKN Mediated Mitophagy R-HSA-5205685,6.801061611252813,0.014896439913975995,Leiomyosarcoma
Leiomyosarcoma,Regulation Of PLK1 Activity At G2/M Transition R-HSA-2565942,4.942885754117332,0.0351000681733468,Other Types
Leiomyosarcoma,Apoptotic Execution Phase R-HSA-75153,4.621867033175688,0.041044663827563506,Other Types
Leiomyosarcoma,Sema4D In Semaphorin Signaling R-HSA-400685,4.481564076687659,0.043989059697810674,Other Types
Leiomyosarcoma,RHO GTPases Activate CIT R-HSA-5625900,5.0837717531987785,0.032799198809890365,Other Types
Leiomyosarcoma,Sema4D Induced Cell Migration And Growth-Cone Collapse R-HSA-416572,4.602717361328457,0.04143324932782246,Other Types
Leiomyosarcoma,SARS-CoV-1 Infection R-HSA-9678108,4.279197091909554,0.048661159371436155,Other Types
Leiomyosarcoma,AURKA Activation By TPX2 R-HSA-8854518,4.236767991455028,0.04970975834276699,Other Types
Leiomyosarcoma,RNA Polymerase III Transcription Termination R-HSA-73980,6.11388774462585,0.020272363123432457,Other Types
Leiomyosarcoma,Response To Elevated Platelet Cytosolic Ca2+ R-HSA-76005,4.759403915104126,0.038370338551155875,Other Types
Leiomyosarcoma,Mitochondrial Calcium Ion Transport R-HSA-8949215,6.385332347527064,0.01792858946525623,Leiomyosarcoma
Leiomyosarcoma,Synthesis Of Active Ubiquitin: Roles Of E1 And E2 Enzymes R-HSA-8866652,4.705085328879696,0.03940258942273719,Other Types
Leiomyosarcoma,RHO GTPases Activate PAKs R-HSA-5627123,6.435880737969546,0.017525993910374793,Other Types
Leiomyosarcoma,Regulation Of TP53 Expression And Degradation R-HSA-6806003,4.5426942441463245,0.04267811429130629,Other Types
Leiomyosarcoma,Integrin Cell Surface Interactions R-HSA-216083,4.531373370983727,0.04291756031167877,Other Types
Leiomyosarcoma,NF-kB Is Activated And Signals Survival R-HSA-209560,6.208859064182082,0.01941600108810949,Other Types
Leiomyosarcoma,Regulation Of TP53 Degradation R-HSA-6804757,5.93135776026557,0.02203766256695357,Other Types
Leiomyosarcoma,DNA Replication Initiation R-HSA-68952,4.943665439399552,0.03508685088216259,Other Types
Leiomyosarcoma,Signaling By TGF-beta Receptor Complex R-HSA-170834,4.67477139935901,0.03999210568327283,Other Types
Leiomyosarcoma,Regulation Of IFNA/IFNB Signaling R-HSA-912694,4.8086153769960855,0.03746111617669174,Other Types
Leiomyosarcoma,Regulation Of TP53 Activity Thru Association With Co-factors R-HSA-6804759,4.689568388703205,0.03970312784290121,Other Types
Leiomyosarcoma,RHO GTPases Activate PKNs R-HSA-5625740,4.722125818534381,0.03907546214905407,Other Types
Leiomyosarcoma,Regulated Necrosis R-HSA-5218859,4.818646401386905,0.03727874506249966,Other Types
Leiomyosarcoma,Loss Of Nlp From Mitotic Centrosomes R-HSA-380259,4.422099799953342,0.04530762977427964,Other Types
Leiomyosarcoma,Transcriptional Regulation By TP53 R-HSA-3700989,8.361075107308658,0.007645402143407773,Leiomyosarcoma
Leiomyosarcoma,Diseases Of Glycosylation R-HSA-3781865,4.712678178871371,0.039256453283257664,Other Types
Leiomyosarcoma,HATs Acetylate Histones R-HSA-3214847,4.735728166125892,0.0388165101767114,Leiomyosarcoma
Leiomyosarcoma,Signaling By ALK Fusions And Activated Point Mutants R-HSA-9725370,5.4926512673524925,0.027016784424553828,Other Types
Leiomyosarcoma,Formation Of Senescence-Associated Heterochromatin Foci (SAHF) R-HSA-2559584,5.530501620479876,0.026541483776376416,Other Types
Leiomyosarcoma,mRNA Decay By 3 To 5 Exoribonuclease R-HSA-429958,7.2577605773132055,0.012199703038101396,Leiomyosarcoma
Leiomyosarcoma,Anchoring Of Basal Body To Plasma Membrane R-HSA-5620912,4.748271824040327,0.0385794076604838,Other Types
Leiomyosarcoma,Mitophagy R-HSA-5205647,4.44653156120776,0.044760597656028675,Leiomyosarcoma
Leiomyosarcoma,Glycerophospholipid Biosynthesis R-HSA-1483206,4.434967463032908,0.045018593523713506,Leiomyosarcoma
Leiomyosarcoma,Transport Of Inorganic Cations/Anions And Amino Acids/Oligopeptides R-HSA-425393,4.934830046686948,0.035236953983915145,Leiomyosarcoma
Leiomyosarcoma,RHO GTPases Activate ROCKs R-HSA-5627117,5.335547880194072,0.029092897318832307,Other Types
Leiomyosarcoma,RUNX2 Regulates Osteoblast Differentiation R-HSA-8940973,5.500244923024179,0.026920677607426915,Other Types
Leiomyosarcoma,Downregulation Of SMAD2/3:SMAD4 Transcriptional Activity R-HSA-2173795,4.5591662303321385,0.042332379545589896,Other Types
Leiomyosarcoma,Activation Of PUMA And Translocation To Mitochondria R-HSA-139915,4.670155709648089,0.04008272739456791,Other Types
Leiomyosarcoma,RUNX2 Regulates Bone Development R-HSA-8941326,5.277556598319469,0.029903438015465713,Other Types
Leiomyosarcoma,Detoxification Of Reactive Oxygen Species R-HSA-3299685,4.598170868426561,0.0415261091394215,Leiomyosarcoma
Leiomyosarcoma,SLC-mediated Transmembrane Transport R-HSA-425407,5.113532143025683,0.03233491849055629,Leiomyosarcoma
Leiomyosarcoma,Post-chaperonin Tubulin Folding Pathway R-HSA-389977,4.243538841183687,0.049540735965555485,Other Types
Leiomyosarcoma,ERCC6 (CSB) And EHMT2 (G9a) Positively Regulate rRNA Expression R-HSA-427389,4.989402316129565,0.03432111794577234,Leiomyosarcoma
Leiomyosarcoma,Intrinsic Pathway For Apoptosis R-HSA-109606,4.322503359004754,0.047616388390078784,Leiomyosarcoma
Leiomyosarcoma,Downregulation Of ERBB2 Signaling R-HSA-8863795,6.172429778845228,0.019739679832490593,Other Types
Leiomyosarcoma,TP53 Regulates Transcription Of Genes Involved In Cytochrome C Release R-HSA-6803204,5.223944836784137,0.030675095799540187,Other Types
Leiomyosarcoma,Meiotic Recombination R-HSA-912446,6.065486149855865,0.02072475565898322,Leiomyosarcoma
Leiomyosarcoma,SHC1 Events In ERBB2 Signaling R-HSA-1250196,4.4365907312931325,0.04498227810747299,Other Types
Leiomyosarcoma,Viral mRNA Translation R-HSA-192823,4.7094283071444565,0.03931892796643629,Leiomyosarcoma
Leiomyosarcoma,Nef Mediated CD4 Down-regulation R-HSA-167590,4.98621557306761,0.03437386410548286,Leiomyosarcoma
Leiomyosarcoma,Nef Mediated CD8 Down-regulation R-HSA-182218,4.98621557306761,0.03437386410548286,Leiomyosarcoma
Nerve Sheath Tumor,TP53 Regulates Metabolic Genes R-HSA-5628897,51.05024254113986,0.01903114748207979,Nerve Sheath Tumor
Nerve Sheath Tumor,Processing Of Capped Intron-Containing Pre-mRNA R-HSA-72203,29.768633223091594,0.03198924555495336,Nerve Sheath Tumor
Nerve Sheath Tumor,RHO GTPases Activate WASPs And WAVEs R-HSA-5663213,22.33707994879477,0.04197031761049939,Other Types
Nerve Sheath Tumor,RHO GTPase Effectors R-HSA-195258,46.85440108720832,0.020682875609554337,Other Types
